timestamp,stock,country,market,final_sentiment
2025-03-23,-0.9048368787108307,-0.904432978121861,0.0,-0.05273559695162313
2025-03-23,-0.9048368787108307,-0.9048200517668118,0.0,0.16266109842883344
2025-03-23,-0.9048368787108307,0.9003444082528262,0.0,0.1854909296749105
2025-03-23,-0.9048368787108307,0.0,0.0,0.17416173377286934
2025-03-23,-0.9048368787108307,0.9048364472507276,0.0,0.1855471581554847
2025-03-23,0.44630082048675224,-0.904432978121861,0.0,-0.12338568760373855
2025-03-23,0.44630082048675224,-0.9048200517668118,0.0,-0.1233907727544629
2025-03-23,0.44630082048675224,0.9003444082528262,0.0,-0.09951212064309103
2025-03-23,0.44630082048675224,0.0,0.0,-0.1114614561286836
2025-03-23,0.44630082048675224,0.9048364472507276,0.0,-0.09945231766807
2025-03-22,-0.8187274346673938,0.0,0.8053345247353925,0.16170212850175522
2025-03-22,-0.8187274346673938,0.0,0.7346909313368681,0.16127528617035575
2025-03-22,-0.8187274346673938,0.0,0.7206858234515613,0.16119064696774746
2025-03-22,-0.8187274346673938,0.0,0.6897508679491455,0.16100367240182253
2025-03-22,-0.8187274346673938,0.0,0.8053345247353925,0.16170212850175522
2025-03-22,-0.8187274346673938,0.0,0.7346909313368681,0.16127528617035575
2025-03-22,-0.8187274346673938,0.0,0.7206858234515613,0.16119064696774746
2025-03-22,-0.8187274346673938,0.0,0.6897508679491455,0.16100367240182253
2025-03-22,0.8164974139521928,0.0,0.8053345247353925,-0.182088559634909
2025-03-22,0.8164974139521928,0.0,0.7346909313368681,-0.18250774754003854
2025-03-22,0.8164974139521928,0.0,0.7206858234515613,-0.1825908323202325
2025-03-22,0.8164974139521928,0.0,0.6897508679491455,-0.1827743301206879
2025-03-22,0.8164974139521928,0.0,0.8053345247353925,-0.182088559634909
2025-03-22,0.8164974139521928,0.0,0.7346909313368681,-0.18250774754003854
2025-03-22,0.8164974139521928,0.0,0.7206858234515613,-0.1825908323202325
2025-03-22,0.8164974139521928,0.0,0.6897508679491455,-0.1827743301206879
2025-03-22,0.370310245927991,0.0,0.8053345247353925,-0.09042761220338515
2025-03-22,0.370310245927991,0.0,0.7346909313368681,-0.09087396885596162
2025-03-22,0.370310245927991,0.0,0.7206858234515613,-0.0909624484906033
2025-03-22,0.370310245927991,0.0,0.6897508679491455,-0.0911578727539193
2025-03-22,0.370310245927991,0.0,0.8053345247353925,-0.09042761220338515
2025-03-22,0.370310245927991,0.0,0.7346909313368681,-0.09087396885596162
2025-03-22,0.370310245927991,0.0,0.7206858234515613,-0.0909624484906033
2025-03-22,0.370310245927991,0.0,0.6897508679491455,-0.0911578727539193
2025-03-22,0.0,0.0,0.8053345247353925,-0.011214390263715106
2025-03-22,0.0,0.0,0.7346909313368681,-0.011669773878619153
2025-03-22,0.0,0.0,0.7206858234515613,-0.011760052376343966
2025-03-22,0.0,0.0,0.6897508679491455,-0.01195946089088395
2025-03-22,0.0,0.0,0.8053345247353925,-0.011214390263715106
2025-03-22,0.0,0.0,0.7346909313368681,-0.011669773878619153
2025-03-22,0.0,0.0,0.7206858234515613,-0.011760052376343966
2025-03-22,0.0,0.0,0.6897508679491455,-0.01195946089088395
2025-03-21,0.22897907580497004,0.0,-0.7405342079590216,-0.07025656231713533
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,0.0,-0.7406640713634759,-0.07025738955725881
2025-03-21,0.22897907580497004,0.0,0.45773993163550525,-0.0626136728326382
2025-03-21,0.22897907580497004,0.0,-0.381433590514304,-0.06796816145337523
2025-03-21,0.22897907580497004,0.0,0.7408128336244777,-0.06080543362545296
2025-03-21,0.22897907580497004,0.0,0.740818132369304,-0.060805399768337334
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.7407984387010326,-0.06080552560394873
2025-03-21,0.22897907580497004,0.0,-0.7407604643631098,-0.07025800358811113
2025-03-21,0.22897907580497004,0.0,-0.7408129219368914,-0.07025833774685233
2025-03-21,0.22897907580497004,0.0,-0.4895946166895558,-0.06865761559034833
2025-03-21,0.22897907580497004,0.0,0.2948573767172508,-0.0636536917191497
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,-0.3847838985556384,-0.7405342079590216,-0.07543791552038921
2025-03-21,0.22897907580497004,-0.3847838985556384,0.0,-0.07072540688800664
2025-03-21,0.22897907580497004,-0.3847838985556384,-0.7406640713634759,-0.07543874121434128
2025-03-21,0.22897907580497004,-0.3847838985556384,0.45773993163550525,-0.06780857479886535
2025-03-21,0.22897907580497004,-0.3847838985556384,-0.381433590514304,-0.07315372590021332
2025-03-21,0.22897907580497004,-0.3847838985556384,0.7408128336244777,-0.06600332520768698
2025-03-21,0.22897907580497004,-0.3847838985556384,0.740818132369304,-0.06600329140577314
2025-03-21,0.22897907580497004,-0.3847838985556384,0.7408182206817179,-0.06600329084240791
2025-03-21,0.22897907580497004,-0.3847838985556384,0.7407984387010326,-0.06600341703621762
2025-03-21,0.22897907580497004,-0.3847838985556384,-0.7407604643631098,-0.07543935409751452
2025-03-21,0.22897907580497004,-0.3847838985556384,-0.7408129219368914,-0.07543968763167895
2025-03-21,0.22897907580497004,-0.3847838985556384,-0.4895946166895558,-0.07384192514727103
2025-03-21,0.22897907580497004,-0.3847838985556384,0.2948573767172508,-0.06884683671013836
2025-03-21,0.22897907580497004,-0.3847838985556384,0.7408182206817179,-0.06600329084240791
2025-03-21,0.22897907580497004,-0.3847838985556384,0.0,-0.07072540688800664
2025-03-21,0.22897907580497004,0.0,-0.7405342079590216,-0.07025656231713533
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,0.0,-0.7406640713634759,-0.07025738955725881
2025-03-21,0.22897907580497004,0.0,0.45773993163550525,-0.0626136728326382
2025-03-21,0.22897907580497004,0.0,-0.381433590514304,-0.06796816145337523
2025-03-21,0.22897907580497004,0.0,0.7408128336244777,-0.06080543362545296
2025-03-21,0.22897907580497004,0.0,0.740818132369304,-0.060805399768337334
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.7407984387010326,-0.06080552560394873
2025-03-21,0.22897907580497004,0.0,-0.7407604643631098,-0.07025800358811113
2025-03-21,0.22897907580497004,0.0,-0.7408129219368914,-0.07025833774685233
2025-03-21,0.22897907580497004,0.0,-0.4895946166895558,-0.06865761559034833
2025-03-21,0.22897907580497004,0.0,0.2948573767172508,-0.0636536917191497
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,0.4969724565172486,-0.7405342079590216,-0.06355076159249096
2025-03-21,0.22897907580497004,0.4969724565172486,0.0,-0.058819573356062034
2025-03-21,0.22897907580497004,0.4969724565172486,-0.7406640713634759,-0.06355159067293797
2025-03-21,0.22897907580497004,0.4969724565172486,0.45773993163550525,-0.05589182985017691
2025-03-21,0.22897907580497004,0.4969724565172486,-0.381433590514304,-0.061257355868841866
2025-03-21,0.22897907580497004,0.4969724565172486,0.7408128336244777,-0.05408007668900389
2025-03-21,0.22897907580497004,0.4969724565172486,0.740818132369304,-0.054080042767103875
2025-03-21,0.22897907580497004,0.4969724565172486,0.7408182206817179,-0.054080042201738864
2025-03-21,0.22897907580497004,0.4969724565172486,0.7407984387010326,-0.0540801688434974
2025-03-21,0.22897907580497004,0.4969724565172486,-0.7407604643631098,-0.06355220606981131
2025-03-21,0.22897907580497004,0.4969724565172486,-0.7408129219368914,-0.06355254097195341
2025-03-21,0.22897907580497004,0.4969724565172486,-0.4895946166895558,-0.06194829976826637
2025-03-21,0.22897907580497004,0.4969724565172486,0.2948573767172508,-0.056933918660477804
2025-03-21,0.22897907580497004,0.4969724565172486,0.7408182206817179,-0.054080042201738864
2025-03-21,0.22897907580497004,0.4969724565172486,0.0,-0.058819573356062034
2025-03-21,0.22897907580497004,0.7408179557444765,-0.7405342079590216,-0.06025520469786962
2025-03-21,0.22897907580497004,0.7408179557444765,0.0,-0.055519416694735556
2025-03-21,0.22897907580497004,0.7408179557444765,-0.7406640713634759,-0.0602560346160422
2025-03-21,0.22897907580497004,0.7408179557444765,0.45773993163550525,-0.05258900807237099
2025-03-21,0.22897907580497004,0.7408179557444765,-0.381433590514304,-0.057959524115278285
2025-03-21,0.22897907580497004,0.7408179557444765,0.7408128336244777,-0.05077567522302475
2025-03-21,0.22897907580497004,0.7408179557444765,0.740818132369304,-0.05077564127204597
2025-03-21,0.22897907580497004,0.7408179557444765,0.7408182206817179,-0.05077564070619635
2025-03-21,0.22897907580497004,0.7408179557444765,0.7407984387010326,-0.05077576745651557
2025-03-21,0.22897907580497004,0.7408179557444765,-0.7407604643631098,-0.06025665063473656
2025-03-21,0.22897907580497004,0.7408179557444765,-0.7408129219368914,-0.06025698587527945
2025-03-21,0.22897907580497004,0.7408179557444765,-0.4895946166895558,-0.05865114443300236
2025-03-21,0.22897907580497004,0.7408179557444765,0.2948573767172508,-0.05363202958608605
2025-03-21,0.22897907580497004,0.7408179557444765,0.7408182206817179,-0.05077564070619635
2025-03-21,0.22897907580497004,0.7408179557444765,0.0,-0.055519416694735556
2025-03-21,0.22897907580497004,0.0,-0.7405342079590216,-0.07025656231713533
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,0.0,-0.7406640713634759,-0.07025738955725881
2025-03-21,0.22897907580497004,0.0,0.45773993163550525,-0.0626136728326382
2025-03-21,0.22897907580497004,0.0,-0.381433590514304,-0.06796816145337523
2025-03-21,0.22897907580497004,0.0,0.7408128336244777,-0.06080543362545296
2025-03-21,0.22897907580497004,0.0,0.740818132369304,-0.060805399768337334
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.7407984387010326,-0.06080552560394873
2025-03-21,0.22897907580497004,0.0,-0.7407604643631098,-0.07025800358811113
2025-03-21,0.22897907580497004,0.0,-0.7408129219368914,-0.07025833774685233
2025-03-21,0.22897907580497004,0.0,-0.4895946166895558,-0.06865761559034833
2025-03-21,0.22897907580497004,0.0,0.2948573767172508,-0.0636536917191497
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,-0.7408175141824077,-0.7405342079590216,-0.08022321653997558
2025-03-21,0.22897907580497004,-0.7408175141824077,0.0,-0.07551914672494778
2025-03-21,0.22897907580497004,-0.7408175141824077,-0.7406640713634759,-0.08022404071014541
2025-03-21,0.22897907580497004,-0.7408175141824077,0.45773993163550525,-0.07260727897098092
2025-03-21,0.22897907580497004,-0.7408175141824077,-0.381433590514304,-0.07794318172590863
2025-03-21,0.22897907580497004,-0.7408175141824077,0.7408128336244777,-0.07080500242552695
2025-03-21,0.22897907580497004,-0.7408175141824077,0.740818132369304,-0.07080496867856867
2025-03-21,0.22897907580497004,-0.7408175141824077,0.7408182206817179,-0.07080496811611933
2025-03-21,0.22897907580497004,-0.7408175141824077,0.7407984387010326,-0.07080509410476174
2025-03-21,0.22897907580497004,-0.7408175141824077,-0.7407604643631098,-0.08022465246225925
2025-03-21,0.22897907580497004,-0.7408175141824077,-0.7408129219368914,-0.08022498538089168
2025-03-21,0.22897907580497004,-0.7408175141824077,-0.4895946166895558,-0.07863014193005971
2025-03-21,0.22897907580497004,-0.7408175141824077,0.2948573767172508,-0.0736437965321615
2025-03-21,0.22897907580497004,-0.7408175141824077,0.7408182206817179,-0.07080496811611933
2025-03-21,0.22897907580497004,-0.7408175141824077,0.0,-0.07551914672494778
2025-03-21,0.22897907580497004,0.0,-0.7405342079590216,-0.07025656231713533
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,0.0,-0.7406640713634759,-0.07025738955725881
2025-03-21,0.22897907580497004,0.0,0.45773993163550525,-0.0626136728326382
2025-03-21,0.22897907580497004,0.0,-0.381433590514304,-0.06796816145337523
2025-03-21,0.22897907580497004,0.0,0.7408128336244777,-0.06080543362545296
2025-03-21,0.22897907580497004,0.0,0.740818132369304,-0.060805399768337334
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.7407984387010326,-0.06080552560394873
2025-03-21,0.22897907580497004,0.0,-0.7407604643631098,-0.07025800358811113
2025-03-21,0.22897907580497004,0.0,-0.7408129219368914,-0.07025833774685233
2025-03-21,0.22897907580497004,0.0,-0.4895946166895558,-0.06865761559034833
2025-03-21,0.22897907580497004,0.0,0.2948573767172508,-0.0636536917191497
2025-03-21,0.22897907580497004,0.0,0.7408182206817179,-0.06080539920405205
2025-03-21,0.22897907580497004,0.0,0.0,-0.06553551047641902
2025-03-21,0.22897907580497004,0.7407824541541396,-0.7405342079590216,-0.060255684739836446
2025-03-21,0.22897907580497004,0.7407824541541396,0.0,-0.05551989738836413
2025-03-21,0.22897907580497004,0.7407824541541396,-0.7406640713634759,-0.060256514657890205
2025-03-21,0.22897907580497004,0.7407824541541396,0.45773993163550525,-0.052589489142802356
2025-03-21,0.22897907580497004,0.7407824541541396,-0.381433590514304,-0.05796000447972339
2025-03-21,0.22897907580497004,0.7407824541541396,0.7408128336244777,-0.0507761565164827
2025-03-21,0.22897907580497004,0.7407824541541396,0.740818132369304,-0.05077612256550804
2025-03-21,0.22897907580497004,0.7407824541541396,0.7408182206817179,-0.050776121999658495
2025-03-21,0.22897907580497004,0.7407824541541396,0.7407984387010326,-0.05077624874996236
2025-03-21,0.22897907580497004,0.7407824541541396,-0.7407604643631098,-0.06025713067649638
2025-03-21,0.22897907580497004,0.7407824541541396,-0.7408129219368914,-0.06025746591699122
2025-03-21,0.22897907580497004,0.7407824541541396,-0.4895946166895558,-0.058651624701597536
2025-03-21,0.22897907580497004,0.7407824541541396,0.2948573767172508,-0.053632510524720886
2025-03-21,0.22897907580497004,0.7407824541541396,0.7408182206817179,-0.050776121999658495
2025-03-21,0.22897907580497004,0.7407824541541396,0.0,-0.05551989738836413
2025-03-21,0.22897907580497004,-0.5687594098635786,-0.7405342079590216,-0.07791175853075133
2025-03-21,0.22897907580497004,-0.5687594098635786,0.0,-0.07320354682909944
