timestamp,stock,country,market,final_sentiment,ticker
2025-03-26 22:56:00,0.01,0.0,0.0073422822426685635,-0.09954775783735058,MSFT
2025-03-26 22:51:00,0.01,0.0,0.0073422822426685635,-0.09954775783735324,MSFT
2025-03-26 21:20:05,0.01,0.0,0.0073422822426685635,-0.09954775783735087,MSFT
2025-03-26 19:41:35,0.01,0.0,0.0073422822426685635,-0.09954775783735045,MSFT
2025-03-26 19:20:00,0.01,0.0,0.0073422822426685635,-0.09954775783735045,MSFT
2025-03-26 19:11:43,0.8998892764963543,0.0,0.0073422822426685635,-0.09139569404660625,MSFT
2025-03-26 19:05:00,0.9,0.0,0.0073422822426685635,-0.09139467894928903,MSFT
2025-03-26 18:01:00,0.9,0.0,0.0073422822426685635,-0.09139467894928903,MSFT
2025-03-26 17:55:00,0.8994653732091162,0.0,0.0073422822426685635,-0.09139958032983524,MSFT
2025-03-26 17:31:00,0.9,0.0,0.0073422822426685635,-0.09139467894928903,MSFT
2025-03-26 15:11:00,0.9,0.0,0.0073422822426685635,-0.09139467894928903,MSFT
2025-03-26 15:02:00,0.8999997138976923,0.0,0.0073422822426685635,-0.0913946815722345,MSFT
2025-03-26 14:16:00,0.9,0.0,0.0073422822426685635,-0.09139467894928903,MSFT
2025-03-26 14:15:00,0.8999998092651311,0.0,0.0073422822426685635,-0.0913946806979193,MSFT
2025-03-26 14:04:40,0.0,0.0,0.0073422822426685635,-0.09963929165496002,MSFT
2025-03-26 13:27:00,0.8999963760355456,0.0,0.0073422822426685635,-0.09139471217328217,MSFT
2025-03-26 13:17:00,0.8997248531317027,0.0,0.0073422822426685635,-0.0913972014562533,MSFT
2025-03-26 12:53:46,0.8940880146884607,0.0,0.0073422822426685635,-0.09144887892318158,MSFT
2025-03-26 12:00:00,0.01,0.0,0.0073422822426685635,-0.09954775783735045,MSFT
2025-03-26 11:15:00,0.01,0.0,0.0073422822426685635,-0.09954775783735045,MSFT
2025-03-26 10:45:00,0.8990195203230198,0.0,0.0073422822426685635,-0.0914036678407665,MSFT
2025-03-26 10:20:05,0.0,0.0,0.0073422822426685635,-0.09963929165496002,MSFT
2025-03-26 10:17:00,0.2979487895965576,0.0,0.0073422822426685635,-0.09691133593134005,MSFT
2025-03-26 09:31:00,0.8999998092651311,0.0,0.0073422822426685635,-0.0913946806979193,MSFT
2025-03-26 07:17:41,0.01,0.0,0.0073422822426685635,-0.09954775783735045,MSFT
2025-03-26 01:34:00,0.8122276532529166,0.0,0.0073422822426685635,-0.09219930355277427,MSFT
2025-03-26 01:30:00,0.8143516915152094,0.0,0.0073422822426685635,-0.09217983353617076,MSFT
2025-03-26 01:00:00,0.01,0.0,0.0073422822426685635,-0.09954775783735045,MSFT
2025-03-25 21:09:00,0.0,0.009849190675856738,0.01,-0.08221984535621445,MSFT
2025-03-25 19:58:00,0.01,0.009849190675856738,0.01,-0.0821280188101639,MSFT
2025-03-25 19:05:00,0.0,0.009849190675856738,0.01,-0.08221984535621445,MSFT
2025-03-25 17:26:00,0.01,0.009849190675856738,0.01,-0.0821280188101639,MSFT
2025-03-25 16:47:00,0.8143536762323635,0.009849190675856738,0.01,-0.07473748332641539,MSFT
2025-03-25 15:50:00,0.2711498127760469,0.009849190675856738,0.01,-0.07972948112872498,MSFT
2025-03-25 14:23:00,0.01,0.009849190675856738,0.01,-0.0821280188101639,MSFT
2025-03-25 13:53:00,0.8143530721881563,0.009849190675856738,0.01,-0.07473748887966096,MSFT
2025-03-25 13:30:00,0.8143476357846202,0.009849190675856738,0.01,-0.07473753885892333,MSFT
2025-03-25 13:21:00,0.8143531584801936,0.009849190675856738,0.01,-0.07473748808634008,MSFT
2025-03-25 12:45:00,0.814348498706498,0.009849190675856738,0.01,-0.07473753092570082,MSFT
2025-03-25 12:41:22,0.0,0.009849190675856738,0.01,-0.08221984535621445,MSFT
2025-03-25 08:00:00,0.7375722275089105,0.009849190675856738,0.01,-0.0754433315842523,MSFT
2025-03-25 01:06:00,0.01,0.009849190675856738,0.01,-0.0821280188101639,MSFT
2025-03-25 01:00:00,0.01,0.009849190675856738,0.01,-0.0821280188101639,MSFT
2025-03-24 22:39:00,0.736848542365109,0.01,0.1290391618380841,0.6073791276223626,MSFT
2025-03-24 21:45:16,0.23393282327624945,0.01,0.1290391618380841,0.604436585022734,MSFT
2025-03-24 20:23:00,0.736857287368909,0.01,0.1290391618380841,0.6073791786449505,MSFT
2025-03-24 18:10:15,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 17:11:00,0.7368113757733129,0.01,0.1290391618380841,0.6073789107744082,MSFT
2025-03-24 16:05:00,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 15:54:34,0.2164031680653685,0.01,0.1290391618380841,0.604333720555425,MSFT
2025-03-24 14:22:48,0.0,0.01,0.1290391618380841,0.6030622011633002,MSFT
2025-03-24 13:37:30,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 13:30:10,0.7331328310674984,0.01,0.1290391618380841,0.6073574479095197,MSFT
2025-03-24 13:15:00,0.7368576777701836,0.01,0.1290391618380841,0.6073791809227405,MSFT
2025-03-24 13:14:36,0.0,0.01,0.1290391618380841,0.6030622011633002,MSFT
2025-03-24 12:46:00,0.7368576777701836,0.01,0.1290391618380841,0.6073791809227405,MSFT
2025-03-24 12:45:00,0.7368568969675761,0.01,0.1290391618380841,0.6073791763671602,MSFT
2025-03-24 12:30:00,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 12:15:00,0.7368222290972671,0.01,0.1290391618380841,0.6073789740979827,MSFT
2025-03-24 12:05:24,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 11:15:00,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 10:20:06,0.0,0.01,0.1290391618380841,0.6030622011633002,MSFT
2025-03-24 10:20:06,0.0,0.01,0.1290391618380841,0.6030622011633002,MSFT
2025-03-24 10:00:00,0.7352527544995331,0.01,0.1290391618380841,0.6073698169391342,MSFT
2025-03-24 08:42:18,0.01,0.01,0.1290391618380841,0.6031210258211611,MSFT
2025-03-24 08:15:00,0.736835659047405,0.01,0.1290391618380841,0.6073790524548379,MSFT
2025-03-23 22:30:00,0.01,-0.020711239565031715,0.01,-0.08256789297193387,MSFT
2025-03-23 22:20:00,0.666736398613546,-0.020711239565031715,0.01,-0.07653475312451369,MSFT
2025-03-23 18:00:00,0.01,-0.020711239565031715,0.01,-0.08256789297193387,MSFT
2025-03-23 12:30:00,0.0,-0.020711239565031715,0.01,-0.08265971281665725,MSFT
2025-03-23 09:35:00,0.666736398613546,-0.020711239565031715,0.01,-0.07653475312451369,MSFT
2025-03-23 09:15:00,0.21924012411386393,-0.020711239565031715,0.01,-0.08064633421021819,MSFT
2025-03-23 08:30:00,0.6408449850887443,-0.020711239565031715,0.01,-0.07677271489971871,MSFT
2025-03-23 08:18:00,0.01,-0.020711239565031715,0.01,-0.08256789297193387,MSFT
2025-03-22 20:13:00,0.01,0.01,0.46410730841486597,0.9938971347507908,MSFT
2025-03-22 10:30:00,0.6032880414320754,0.01,0.46410730841486597,0.9939635163101121,MSFT
2025-03-21 20:43:15,0.0,-0.07905903970275432,0.05972187843393144,0.23762220219002306,MSFT
2025-03-21 15:54:00,0.5458775937413701,-0.07905903970275432,0.05972187843393144,0.24237818433039313,MSFT
2025-03-21 14:16:00,0.545877535898098,-0.07905903970275432,0.05972187843393144,0.24237818382704324,MSFT
2025-03-21 13:15:00,0.0,-0.07905903970275432,0.05972187843393144,0.23762220219002306,MSFT
2025-03-21 13:06:27,0.0,-0.07905903970275432,0.05972187843393144,0.23762220219002306,MSFT
2025-03-21 13:02:03,0.0,-0.07905903970275432,0.05972187843393144,0.23762220219002306,MSFT
2025-03-21 12:30:00,0.5458774780548242,-0.07905903970275432,0.05972187843393144,0.24237818332369343,MSFT
2025-03-21 12:30:00,0.5142451227213742,-0.07905903970275432,0.05972187843393144,0.24210290032880646,MSFT
2025-03-21 12:30:00,0.5458737182383286,-0.07905903970275432,0.05972187843393144,0.24237815060592047,MSFT
2025-03-21 12:00:00,0.5458775937413701,-0.07905903970275432,0.05972187843393144,0.24237818433039313,MSFT
2025-03-21 11:22:00,0.0,-0.07905903970275432,0.05972187843393144,0.23762220219002306,MSFT
